,distance,time,temp,fan,b_temp,extruding,x,y,z
154,21.17731333216647,66.53193999649939,200.0,100.0,60.0,1.0,-0.2536545839095083,0.03270513696097077,0.3
155,21.241427467954015,66.72428240386203,200.0,100.0,60.0,1.0,-0.1911586287013726,0.01844084300893467,0.3
156,21.305541603741563,66.91662481122468,200.0,100.0,60.0,1.0,-0.12787716168450655,0.008209986176753947,0.3
157,21.369655739529108,67.10896721858732,200.0,100.0,60.0,1.0,-0.06407021998071286,0.0020546072496636647,0.3
158,21.433769875316656,67.30130962594995,200.0,100.0,60.0,1.0,-1.8369701987210297e-16,0.0,0.3
159,21.433769875316656,67.30130962594995,200.0,100.0,60.0,1.0,0.0,0.0,0.3
160,26.433769875316656,82.30130962594995,200.0,100.0,60.0,1.0,5.0,0.0,0.3
161,26.433769875316656,82.30130962594995,200.0,100.0,60.0,1.0,5.0,0.0,0.3
162,26.497884011104205,82.4936520333126,200.0,100.0,60.0,1.0,5.064070219980713,0.0020546072496636647,0.3
163,26.56199814689175,82.68599444067523,200.0,100.0,60.0,1.0,5.127877161684506,0.008209986176753836,0.3
164,26.626112282679298,82.87833684803788,200.0,100.0,60.0,1.0,5.1911586287013725,0.01844084300893467,0.3
165,26.690226418466843,83.07067925540052,200.0,100.0,60.0,1.0,5.2536545839095075,0.03270513696097055,0.3
166,26.75434055425439,83.26302166276315,200.0,100.0,60.0,1.0,5.315108218023621,0.05094425298933136,0.3
167,26.818454690041936,83.4553640701258,200.0,100.0,60.0,1.0,5.375267004879374,0.07308324265397825,0.3
168,26.882568825829484,83.64770647748844,200.0,100.0,60.0,1.0,5.433883739117558,0.09903113209758085,0.3
169,26.946682961617032,83.84004888485107,200.0,100.0,60.0,1.0,5.490717552003938,0.1286812958766106,0.3
170,27.010797097404577,84.03239129221372,200.0,100.0,60.0,1.0,5.545534901210549,0.1619118951081593,0.3
171,27.074911233192125,84.22473369957636,200.0,100.0,60.0,1.0,5.5981105304912155,0.19858637813204327,0.3
172,27.13902536897967,84.41707610693899,200.0,100.0,60.0,1.0,5.648228395307789,0.23855404163086558,0.3
173,27.20313950476722,84.60941851430164,200.0,100.0,60.0,1.0,5.695682550603486,0.2816506499022724,0.3
174,27.267253640554763,84.80176092166428,200.0,100.0,60.0,1.0,5.7402779970753155,0.3276991097386832,0.3
175,27.33136777634231,84.99410332902693,200.0,100.0,60.0,1.0,5.7818314824680295,0.3765101981412665,0.3
176,27.39548191212986,85.18644573638956,200.0,100.0,60.0,1.0,5.820172254596956,0.42788333987783034,0.3
177,27.459596047917405,85.3787881437522,200.0,100.0,60.0,1.0,5.855142763005346,0.48160743168947495,0.3
178,27.523710183704953,85.57113055111485,200.0,100.0,60.0,1.0,5.886599306373,0.5374617097591646,0.3
179,27.587824319492498,85.76347295847748,200.0,100.0,60.0,1.0,5.914412623015813,0.595216656877606,0.3
180,27.651938455280046,85.95581536584012,200.0,100.0,60.0,1.0,5.938468422049761,0.6546349455786922,0.3
181,27.71605259106759,86.14815777320277,200.0,100.0,60.0,1.0,5.95866785303666,0.7154724133689674,0.3
